kind,lang,beta_key,weblate_key,beta_value,weblate_value,weblate_last_updated,take,rule
rename,fr,dialogue_text_campaign_2_0_6_miniboss_3,dialog_text_campaign_2_0_6_miniboss_3,"Oh, ce n'est pas difficile du tout si vous pouvez leur offrir de la viande fraîche. Messieurs, votre déjeuner est arrivé !","Oh, ce n'est pas difficile du tout si vous pouvez leur offrir de la viande fraîche. Messieurs, votre déjeuner est arrivé !",,weblate,cleanup
rename,ru,dialogue_text_campaign_2_0_14_miniboss_1,dialog_text_campaign_2_0_14_miniboss_1,"Корабль Королевской армады, и здесь... Это неприятности. Лучше напасть первыми, они нас всё равно не пропустят.","Корабль Королевской армады, и здесь… Это неприятности. Лучше напасть первыми, они нас всё равно не пропустят.",,weblate,ru-ellipsis
rename,fr,dialogue_text_campaign_2_0_14_miniboss_2,dialog_text_campaign_2_0_14_miniboss_2,"Vaisseau non identifié ! Rendez-vous, et nous épargnerons vos vies !","Vaisseau non identifié ! Rendez-vous, et nous épargnerons vos vies !",,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_14_miniboss_win,dialog_text_campaign_2_0_14_miniboss_win,Qui sait qui se perd dans ces endroits. Que fait la Royale Armada ici ?,Qui sait qui se perd dans ces endroits. Que fait la Royale Armada ici ?,,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_22_miniboss_1,dialog_text_campaign_2_0_22_miniboss_1,Viande fraîche ! À bord ! Préparez-vous à devenir le déjeuner !,Viande fraîche ! À bord ! Préparez-vous à devenir le déjeuner !,,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_22_miniboss_2,dialog_text_campaign_2_0_22_miniboss_2,Encore les amis de Moonblood. Aux armes !,Encore les amis de Moonblood. Aux armes !,,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_boss_1,dialog_text_campaign_2_0_boss_1,"Merde, c'est une embuscade ! On dirait que Moonblood a appris aux cannibales à ressusciter les morts... Ou ce qu'il en reste.","Merde, c'est une embuscade ! On dirait que Moonblood a appris aux cannibales à ressusciter les morts... Ou ce qu'il en reste.",,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_boss_2,dialog_text_campaign_2_0_boss_2,"Amis, vous arrivez juste à temps pour le dîner ! Comme nous l'a promis notre cher ami ! Bienvenue à la table !","Amis, vous arrivez juste à temps pour le dîner ! Comme nous l'a promis notre cher ami ! Bienvenue à la table !",,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_boss_3,dialog_text_campaign_2_0_boss_3,Vous pensez toujours à la nourriture ici ?,Vous pensez toujours à la nourriture ici ?,,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_boss_win_1,dialog_text_campaign_2_0_boss_win_1,"Il nous a trompés ! Il a promis qu'avec la Pierre de Lune, nous serions invincibles !","Il nous a trompés ! Il a promis qu'avec la Pierre de Lune, nous serions invincibles !",,weblate,cleanup
rename,fr,dialogue_text_campaign_2_0_boss_win_2,dialog_text_campaign_2_0_boss_win_2,Avec la Pierre de Lune ? On dirait un autre cadeau de Moonblood. C'est grâce à lui qu'ils ont ressuscité les morts !,Avec la Pierre de Lune ? On dirait un autre cadeau de Moonblood. C'est grâce à lui qu'ils ont ressuscité les morts !,,weblate,cleanup
rename,ru,dialogue_text_campaign_2_0_boss_win_3,dialog_text_campaign_2_0_boss_win_3,"Даже знать не хочу, как его использовали, чтобы создавать этих скелетов... Но, может быть, он еще пригодится.","Даже знать не хочу, как его использовали, чтобы создавать этих скелетов… Но, может быть, он еще пригодится.",,weblate,ru-ellipsis
rename,fr,dialogue_text_campaign_2_1_region_1,dialog_text_campaign_2_1_region_1,Êtes-vous Malika la chamane dont tout le monde parle dans ces eaux ? J'ai quelques questions.,Êtes-vous Malika la chamane dont tout le monde parle dans ces eaux ? J'ai quelques questions.,,weblate,cleanup
rename,fr,dialogue_text_campaign_2_1_region_3,dialog_text_campaign_2_1_region_3,"Les affaires honnêtes, c'est mon truc. Nous avons une pierre intéressante, elle pourrait être un bon paiement. Qu'est-ce que Moonblood voulait de toi ? Et qu'est-ce que cet or qui tombe du ciel ?","Les affaires honnêtes, c'est mon truc. Nous avons une pierre intéressante, elle pourrait être un bon paiement. Qu'est-ce que Moonblood voulait de toi ? Et qu'est-ce que cet or qui tombe du ciel ?",,weblate,cleanup
rename,es,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Esto es una cosa poderosa, niña. Aceptaré tu regalo. Pero el regalo es solo uno. Y hay dos preguntas. Moonblood necesitaba lo mismo que tú. En cuanto a la segunda pregunta...","Esto es una cosa poderosa, niña. Aceptaré tu regalo. Pero el regalo es solo uno. Y hay dos preguntas. Moonblood necesitaba lo mismo que tú. En cuanto a la segunda pregunta…",,weblate,cleanup
rename,fr,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"C'est une chose puissante, enfant. J'accepterai ton cadeau. Mais le cadeau n'est qu'un. Et il y a deux questions. Moonblood avait besoin de la même chose que toi. Quant à la deuxième question...","C'est une chose puissante, enfant. J'accepterai ton cadeau. Mais le cadeau n'est qu'un. Et il y a deux questions. Moonblood avait besoin de la même chose que toi. Quant à la deuxième question…",,weblate,cleanup
rename,pt,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Isso é uma coisa poderosa, criança. Eu aceitarei seu presente. Mas o presente é apenas um. E há duas perguntas. Moonblood precisava do mesmo que você. Quanto à segunda pergunta...","Isso é uma coisa poderosa, criança. Eu aceitarei seu presente. Mas o presente é apenas um. E há duas perguntas. Moonblood precisava do mesmo que você. Quanto à segunda pergunta…",,weblate,cleanup
rename,pl,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"To potężna rzecz, dziecko. Przyjmę twój dar. Ale dar jest tylko jeden. A pytań jest dwa. Moonblood potrzebował tego samego, co ty. Jeśli chodzi o drugie pytanie...","To potężna rzecz, dziecko. Przyjmę twój dar. Ale dar jest tylko jeden. A pytań jest dwa. Moonblood potrzebował tego samego, co ty. Jeśli chodzi o drugie pytanie…",,weblate,cleanup
rename,de,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Das ist eine mächtige Sache, Kind. Ich werde dein Geschenk annehmen. Aber das Geschenk ist nur eines. Und es gibt zwei Fragen. Moonblood brauchte das gleiche wie du. Was die zweite Frage betrifft...","Das ist eine mächtige Sache, Kind. Ich werde dein Geschenk annehmen. Aber das Geschenk ist nur eines. Und es gibt zwei Fragen. Moonblood brauchte das gleiche wie du. Was die zweite Frage betrifft…",,weblate,cleanup
rename,it,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Questa è una cosa potente, bambina. Accetterò il tuo dono. Ma il dono è uno solo. E ci sono due domande. Moonblood aveva bisogno della stessa cosa che te. Per quanto riguarda la seconda domanda...","Questa è una cosa potente, bambina. Accetterò il tuo dono. Ma il dono è uno solo. E ci sono due domande. Moonblood aveva bisogno della stessa cosa che te. Per quanto riguarda la seconda domanda…",,weblate,cleanup
rename,th,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,นี่คือสิ่งที่ทรงพลัง ลูกสาว ข้าจะรับของขวัญของเจ้า แต่ของขวัญมีแค่หนึ่ง และมีคำถามสองข้อ มุนบลัดต้องการสิ่งเดียวกับเจ้า ส่วนคำถามที่สอง...,นี่คือสิ่งที่ทรงพลัง ลูกสาว ข้าจะรับของขวัญของเจ้า แต่ของขวัญมีแค่หนึ่ง และมีคำถามสองข้อ มุนบลัดต้องการสิ่งเดียวกับเจ้า ส่วนคำถามที่สอง…,,weblate,cleanup
rename,id,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Ini adalah hal yang kuat, anak. Saya akan menerima hadiahmu. Tapi hadiah itu hanya satu. Dan ada dua pertanyaan. Moonblood membutuhkan hal yang sama seperti kamu. Mengenai pertanyaan kedua...","Ini adalah hal yang kuat, anak. Saya akan menerima hadiahmu. Tapi hadiah itu hanya satu. Dan ada dua pertanyaan. Moonblood membutuhkan hal yang sama seperti kamu. Mengenai pertanyaan kedua…",,weblate,cleanup
rename,kr,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"이건 강력한 것이다, 아이야. 나는 너의 선물을 받을 것이다. 하지만 선물은 하나뿐이다. 그리고 질문은 두 개다. 문블러드가 네가 필요로 한 것과 같은 것을 필요로 했다. 두 번째 질문에 대해서는...","이건 강력한 것이다, 아이야. 나는 너의 선물을 받을 것이다. 하지만 선물은 하나뿐이다. 그리고 질문은 두 개다. 문블러드가 네가 필요로 한 것과 같은 것을 필요로 했다. 두 번째 질문에 대해서는…",,weblate,cleanup
rename,jp,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,これは強力なものだ、子供よ。私は君の贈り物を受け取るだろう。しかし贈り物は一つだけだ。そして質問は二つだ。ムーンブラッドは君と同じものが必要だった。二つ目の質問については...,これは強力なものだ、子供よ。私は君の贈り物を受け取るだろう。しかし贈り物は一つだけだ。そして質問は二つだ。ムーンブラッドは君と同じものが必要だった。二つ目の質問については…,,weblate,cleanup
rename,tr,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Bu güçlü bir şey, çocuk. Hediyeni kabul edeceğim. Ama hediye yalnızca bir tane. Ve iki soru var. Moonblood senin ihtiyacın olan şeyi istedi. İkinci soruya gelince...","Bu güçlü bir şey, çocuk. Hediyeni kabul edeceğim. Ama hediye yalnızca bir tane. Ve iki soru var. Moonblood senin ihtiyacın olan şeyi istedi. İkinci soruya gelince…",,weblate,cleanup
rename,vi,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Đây là một thứ mạnh mẽ, con gái. Ta sẽ nhận món quà của ngươi. Nhưng chỉ có một món quà. Và có tới hai câu hỏi. Moonblood cần điều tương tự như ngươi. Còn về câu hỏi thứ hai...","Đây là một thứ mạnh mẽ, con gái. Ta sẽ nhận món quà của ngươi. Nhưng chỉ có một món quà. Và có tới hai câu hỏi. Moonblood cần điều tương tự như ngươi. Còn về câu hỏi thứ hai…",,weblate,cleanup
rename,nl,dialogue_text_campaign_2_1_region_4,dialog_text_campaign_2_1_region_4,"Dit is een krachtig ding, kind. Ik zal je geschenk accepteren. Maar het geschenk is slechts één. En er zijn twee vragen. Moonblood had hetzelfde nodig als jij. Wat de tweede vraag betreft...","Dit is een krachtig ding, kind. Ik zal je geschenk accepteren. Maar het geschenk is slechts één. En er zijn twee vragen. Moonblood had hetzelfde nodig als jij. Wat de tweede vraag betreft…",,weblate,cleanup
rename,ru,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"Не слишком ли большая цена за один вопрос? И не слишком ли простой ответ за такой камень... Ладно, мы в деле. Говорил мне отец не связываться с колдунами…","Не слишком ли большая цена за один вопрос? И не слишком ли простой ответ за такой камень… Ладно, мы в деле. Говорил мне отец не связываться с колдунами…",,weblate,ru-ellipsis
rename,en,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"Isn't the price too high for a single question? And isn't the answer too simple for such a stone... Fine, we're in. My father told me not to mess with sorcerers...","Isn't the price too high for a single question? And isn't the answer too simple for such a stone... Fine, we're in. My father told me not to mess with sorcerers…",,weblate,cleanup
rename,es,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"¿No es demasiado alto el precio por una sola pregunta? Y ¿no es la respuesta demasiado simple para una piedra como esa...? Está bien, estamos en esto. Mi padre me dijo que no me metiera con los hechiceros...","¿No es demasiado alto el precio por una sola pregunta? Y ¿no es la respuesta demasiado simple para una piedra como esa...? Está bien, estamos en esto. Mi padre me dijo que no me metiera con los hechiceros…",,weblate,cleanup
rename,fr,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"Le prix n'est-il pas trop élevé pour une seule question ? Et la réponse n'est-elle pas trop simple pour une telle pierre... Bon, nous sommes dans le coup. Mon père m'a dit de ne pas m'impliquer avec les sorciers...","Le prix n'est-il pas trop élevé pour une seule question ? Et la réponse n'est-elle pas trop simple pour une telle pierre... Bon, nous sommes dans le coup. Mon père m'a dit de ne pas m'impliquer avec les sorciers…",,weblate,cleanup
rename,pt,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"O preço não é alto demais por uma única pergunta? E a resposta não é simples demais para uma pedra dessas...? Certo, estamos no jogo. Meu pai me disse para não me envolver com feiticeiros...","O preço não é alto demais por uma única pergunta? E a resposta não é simples demais para uma pedra dessas...? Certo, estamos no jogo. Meu pai me disse para não me envolver com feiticeiros…",,weblate,cleanup
rename,pl,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"Czy cena nie jest zbyt wysoka za jedno pytanie? A odpowiedź nie jest zbyt prosta jak na taki kamień...? Dobrze, jesteśmy w grze. Mój ojciec powiedział mi, żebym nie mieszał z czarodziejami...","Czy cena nie jest zbyt wysoka za jedno pytanie? A odpowiedź nie jest zbyt prosta jak na taki kamień...? Dobrze, jesteśmy w grze. Mój ojciec powiedział mi, żebym nie mieszał z czarodziejami…",,weblate,cleanup
rename,de,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"Ist der Preis nicht zu hoch für eine einzige Frage? Und ist die Antwort nicht zu einfach für einen solchen Stein...? Na gut, wir machen mit. Mein Vater hat mir gesagt, ich soll mich nicht mit Zauberern einlassen...","Ist der Preis nicht zu hoch für eine einzige Frage? Und ist die Antwort nicht zu einfach für einen solchen Stein...? Na gut, wir machen mit. Mein Vater hat mir gesagt, ich soll mich nicht mit Zauberern einlassen…",,weblate,cleanup
rename,it,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,"Non è troppo alto il prezzo per una sola domanda? E la risposta non è troppo semplice per una pietra come quella...? Va bene, ci siamo. Mio padre mi ha detto di non mescolarmi con i maghi...","Non è troppo alto il prezzo per una sola domanda? E la risposta non è troppo semplice per una pietra come quella...? Va bene, ci siamo. Mio padre mi ha detto di non mescolarmi con i maghi…",,weblate,cleanup
rename,th,dialogue_text_campaign_2_1_region_6,dialog_text_campaign_2_1_region_6,ราคานี้ไม่สูงเกินไปสำหรับคำถามหนึ่งคำถามเหรอ? และคำตอบที่ได้ไม่ง่ายเกินไปสำหรับหินแบบนี้เหรอ...? เอาล่ะ เราจะทำมันกัน พ่อเคยบอกให้ฉันอย่ายุ่งกับพ่อมด...,ราคานี้ไม่สูงเกินไปสำหรับคำถามหนึ่งคำถามเหรอ? และคำตอบที่ได้ไม่ง่ายเกินไปสำหรับหินแบบนี้เหรอ...? เอาล่ะ เราจะทำมันกัน พ่อเคยบอกให้ฉันอย่ายุ่งกับพ่อมด…,,weblate,cleanup
